Marathon,Year,Name,Time,Place
Chicago,2014,ANIL GOKHALE,4:27:59,20454
Chicago,2014,HARMADA HUTAJULU,5:07:35,30354
Chicago,2014,LISA MARIA,6:01:24,37635
Chicago,2014,JIMMY MASRIN,5:39:23,35317
Chicago,2014,SRI MUPPIDI,4:04:40,13814
Chicago,2014,POOJA MURALIDHARAN,5:18:32,32299
Chicago,2014,HARTANTO NG,4:01:29,13004
Chicago,2014,JERRY NG,4:57:09,28162
Chicago,2014,ELLIANAH SETIADY,5:07:29,30335
Chicago,2014,BUI TJHIN,4:09:28,15125
Chicago,2014,INDRA UNO,4:33:59,22132
Chicago,2014,SANDIAGA UNO,4:26:57,20162
Chicago,2014,TANG YANSHEN,5:50:48,36593
Chicago,2015,JOHANES ADINATA,4:05:05,12313
Chicago,2015,LEONARD AGUS,6:18:37,36121
Chicago,2015,ADRIANSYAH CHANIAGO,4:29:16,18344
Chicago,2015,NATASHA CHRISTIANI,6:30:48,36872
Chicago,2015,SUNGKONO DERMAWAN,6:18:38,36124
Chicago,2015,ADE ECHIZENYA,4:50:49,23664
Chicago,2015,VIANI GERUNGAN,5:36:10,32024
Chicago,2015,AGUS GUNAWAN,5:23:54,30215
Chicago,2015,LINDA KANDOUW,4:56:08,24975
Chicago,2015,ROBINSON KIRANA,6:14:34,35790
Chicago,2015,KURINJI KRISHNAMOORTHY,4:39:42,20933
Chicago,2015,KIRAN KUMARI,6:27:49,36719
Chicago,2015,SHINTA LESTARI,5:44:41,33087
Chicago,2015,LEKA MADIADIPOERA,4:51:09,23743
Chicago,2015,METZ MANURUNG,4:09:38,13390
Chicago,2015,MULYA MASHUDI,5:22:36,30007
Chicago,2015,JIMMY MASRIN,5:53:21,34011
Chicago,2015,VIGA NASUTION,5:52:15,33894
Chicago,2015,NURHADIJONO NURJADIN,6:42:29,37243
Chicago,2015,RIANA NUSJIRWAN,5:28:53,30987
Chicago,2015,AKE PANGESTUTI,5:25:31,30468
Chicago,2015,ESTHERANNE PARAPAK,5:28:07,30878
Chicago,2015,SUKESH PATRO,5:05:28,26971
Chicago,2015,ARIE QUICK,6:36:35,37100
Chicago,2015,ELVIE RACHMAWATI,4:51:19,23782
Chicago,2015,SHIRISH RANE,4:42:28,21613
Chicago,2015,MELISSA SANTOSO,5:37:38,32233
Chicago,2015,HENDRIK SASMITO,5:08:51,27616
Chicago,2015,RAMADHAN SENTOUSA,4:45:05,22294
Chicago,2015,JAMES SETIAWAN,3:21:16,2855
Chicago,2015,SLAMET SUDIJONO,5:10:50,27993
Chicago,2015,DIMAS SUKIRNO,6:28:18,36745
Chicago,2015,ADISATRYA SULISTO,4:55:55,24917
Chicago,2015,JOHANNES WARDHANA,5:14:44,28685
Chicago,2015,TIARA WREKSOATMODJO,5:17:30,29173
Chicago,2016,GIBRAN ABIDIN,4:21:36,18344
Chicago,2016,FAUZUL ABRAR,5:28:27,33320
Chicago,2016,RINA ADELYNE,6:05:12,37619
Chicago,2016,LEONARD AGUS,6:17:19,38463
Chicago,2016,FAZIL ALFITRI,4:54:29,26996
Chicago,2016,VIVIN ALVINA,6:26:31,38963
Chicago,2016,STANLEY ANGKODJOJO,4:30:14,20784
Chicago,2016,SUSAN BACHTIAR,5:21:04,32169
Chicago,2016,FEMMY BAHROEN,6:21:09,38665
Chicago,2016,SUNGKONO DERMAWAN,6:22:07,38719
Chicago,2016,NADIA DIWAS,4:51:05,26153
Chicago,2016,ANTHONEUS DJATI,4:23:21,18834
Chicago,2016,AMELIA GANESHANTY,5:25:11,32853
Chicago,2016,KENCANA GILANG,6:27:48,39060
Chicago,2016,ADRIAN GUNADI,5:39:32,34927
Chicago,2016,SUDI HARSONO,4:08:23,14731
Chicago,2016,RUDY HARTONO,6:03:24,37500
Chicago,2016,AYUNINGRUM HARYOKUSUMO,5:03:29,29078
Chicago,2016,URIP HARYOSISWOYO,6:05:57,37673
Chicago,2016,YUDHI HENDRAWAN,4:05:23,13942
Chicago,2016,NOVIE HERNAWATI,7:03:37,40155
Chicago,2016,MIFTAHUL HILMI,5:20:51,32145
Chicago,2016,WATI HLUSAK,4:22:30,18590
Chicago,2016,HOSEA HOGAN,4:53:10,26670
Chicago,2016,WIDJAJA JERRY,4:38:36,22950
Chicago,2016,JIMMY KOSASIH,5:08:10,29935
Chicago,2016,KEVIN LAPPYA,5:25:20,32880
Chicago,2016,YASMIN LATIEF,5:47:51,35942
Chicago,2016,I MAHARTAYASA,6:33:14,39371
Chicago,2016,DIDIT MANAF,5:39:09,34884
Chicago,2016,ERLANGGA MANGUNKUSUMO,6:21:09,38664
Chicago,2016,NOVRYANTO MULAWAHYU,6:23:21,38793
Chicago,2016,ILHAM NURJADIN,5:26:30,33062
Chicago,2016,FILIP PAULUS,4:05:29,13976
Chicago,2016,RIZAL PRASETIJO,5:35:10,34314
Chicago,2016,ANDHIKA PRATAMA,5:30:55,33688
Chicago,2016,RIZA PRATAMA,5:56:12,36831
Chicago,2016,DWI PROBOWATI,6:38:41,39610
Chicago,2016,MARCHELLA PURWANAIKA,5:07:50,29871
Chicago,2016,WIRASENO RAHADI,6:17:25,38470
Chicago,2016,ALEXANDER RASJID,5:15:26,31270
Chicago,2016,NITTA ROLLITA,5:35:55,34424
Chicago,2016,ADITHYA SARI,4:33:11,21539
Chicago,2016,PETER SETIAWAN,8:29:53,40541
Chicago,2016,APRILLYA SIHOMBING,4:09:40,15107
Chicago,2016,RUBISMO SOEDIONO,5:30:13,33588
Chicago,2016,ARIESTA SOEPARDI,5:30:53,33684
Chicago,2016,HIMAWAN SUPARYO,4:26:57,19831
Chicago,2016,DIRAJA SUTAN,5:00:32,28535
Chicago,2016,LINDA TAN,4:02:20,13168
Chicago,2016,LIA TEJOPRAYITNO,5:15:09,31220
Chicago,2016,ROESTIANDI TSAMANOV,5:29:00,33402
Chicago,2016,SUTA UTAMA,4:13:44,16154
Chicago,2016,SATYO WIBISONO,5:20:05,32020
Chicago,2016,HENDRI WIDIARTA,4:52:07,26396
Chicago,2016,YUSTINA WIDJAJA,4:21:24,18286
Chicago,2016,LINDA WIRANTANA,4:38:10,22835
Chicago,2016,FIFIEK WOELANDARA,6:08:05,37846
Chicago,2016,IVO WONGKAREN,6:11:53,38111
Chicago,2016,VANNYA WONGKAREN,5:02:31,28916
Chicago,2017,WIDIANAWATI ADHININGRAT,6:07:55,39549
Chicago,2017,RIDZKY AMIN,5:33:00,34144
Chicago,2017,EDDY ANGKAWIBAWA,6:00:12,38631
Chicago,2017,DIDIT ARDYANTO,6:40:54,42588
Chicago,2017,HERMAN ARLI,6:05:26,39271
Chicago,2017,ANANDA ARYAGUNA,4:35:56,20291
Chicago,2017,DJAMAL ATTAMIMI,6:41:02,42600
Chicago,2017,SASONGKO BASUKI,5:13:24,30080
Chicago,2017,BENNY BERNARTO,6:34:36,42138
Chicago,2017,LAURENCIA BUDIHARDJO,5:04:54,28167
Chicago,2017,FRANCESCA BUDISATRIJO,4:43:43,22444
Chicago,2017,FEBRIASTUTY BUNDA,5:10:32,29449
Chicago,2017,ADRYANSYAH CHANIAGO,3:47:37,7639
Chicago,2017,ANNIF DANIAR,4:00:20,11084
Chicago,2017,SUNGKONO DERMAWAN,6:19:30,40809
Chicago,2017,RIZTA FALAK,5:37:55,35039
Chicago,2017,DONI FIRDAUS,5:34:56,34505
Chicago,2017,BONA FITHRAH,5:47:18,36619
Chicago,2017,HALEF GUNAWAN,5:13:00,29990
Chicago,2017,RACHMAT GUNAWAN,4:34:42,19975
Chicago,2017,RUSLI GUNAWAN,5:22:08,31966
Chicago,2017,ELSIE HAKIM,5:55:37,37966
Chicago,2017,DODDY HARDIANTO,3:58:10,10388
Chicago,2017,JENNY HARTANTO,4:21:12,16347
Chicago,2017,ANDRY HARYANTO,3:56:03,9745
Chicago,2017,TEDJO HATMADI,7:10:24,43671
Chicago,2017,BAARY HATMADJA,5:59:50,38590
Chicago,2017,FERDI HENDARMAN,4:43:40,22433
Chicago,2017,EVELYN HENDARTA,4:42:08,21995
Chicago,2017,NOVAN HENDIAN,5:49:32,36972
Chicago,2017,YOLA ISTIANTY,5:37:58,35051
Chicago,2017,VENNY ISWANTO,5:53:58,37707
Chicago,2017,BERNARD JUANO,4:53:33,25135
Chicago,2017,RENO JUNIZWAN,5:05:36,28358
Chicago,2017,RIYANA KADARSARI,5:52:09,37423
Chicago,2017,FAIZIN KADNI,4:38:01,20876
Chicago,2017,JOSEPH KANGINAN,4:32:12,19319
Chicago,2017,RAHMI KEMALAWATI,6:39:45,42516
Chicago,2017,BAYU KOBARSIH,5:44:20,36118
Chicago,2017,KENNY KOMALA,3:34:51,5074
Chicago,2017,SUDHIR KOTTI,4:34:27,19900
Chicago,2017,HARRYJANTO LASMANA,6:09:23,39716
Chicago,2017,NIE LAURA,3:45:53,7256
Chicago,2017,DOLLY LESMANA,4:40:25,21541
Chicago,2017,KURNIADI LIE,5:31:46,33931
Chicago,2017,HENRY LUCMAN,5:46:10,36422
Chicago,2017,INYOMAN MAHARTAYASA,7:06:55,43576
Chicago,2017,JERRY MAMBAITFETO,3:47:11,7535
Chicago,2017,RATNA MARAMIS,6:15:47,40412
Chicago,2017,AMANDA MARGO,6:26:35,41530
Chicago,2017,FNU MARIONO,5:09:18,29176
Chicago,2017,RENI MARLINA,5:53:00,37557
Chicago,2017,ADHNI MULACHELA,4:46:49,23296
Chicago,2017,NI MULIYATI,5:32:11,34006
Chicago,2017,ARIES NELWANSJAH,6:51:55,43120
Chicago,2017,RATNA NING,5:49:27,36958
Chicago,2017,KUSUMA NIO,5:57:41,38263
Chicago,2017,MARAHLAUT NOER,5:17:00,30899
Chicago,2017,HILDA NOVIANTI,4:53:23,25090
Chicago,2017,SYLVIA NOVIETA,6:07:58,39555
Chicago,2017,MARY OETOMO,7:08:19,43621
Chicago,2017,MEDIAS OKTAVIANI,5:55:19,37909
Chicago,2017,DOROJATUN PERMANA,5:03:19,27828
Chicago,2017,RINA PETERSON,4:55:16,25627
Chicago,2017,HANDARU PETRUS,5:37:41,34991
Chicago,2017,JOKO PHIE,4:12:41,14203
Chicago,2017,CATHRINE PRAJITNO,5:00:25,27135
Chicago,2017,PINARDI PRIAMBODO,6:01:06,38738
Chicago,2017,FITRI RAMLI,5:54:07,37738
Chicago,2017,ROLAND RUSTAN,3:55:15,9493
Chicago,2017,SARAH RUSWANDARI,6:22:50,41143
Chicago,2017,MOHAMAD SAAD,6:14:46,40295
Chicago,2017,MUHAMMAD SAAR,6:17:28,40616
Chicago,2017,RACHMAN SAMBOGO,5:18:18,31162
Chicago,2017,ANDI SAPUTRA,6:17:14,40596
Chicago,2017,JOSE SATRIA,6:22:50,41144
Chicago,2017,GLENN SEBASTIAN,5:07:02,28702
Chicago,2017,DINI SEPTIANI,5:20:30,31610
Chicago,2017,FENNY SETIONO,6:26:01,41473
Chicago,2017,IRMA SETYOWATI,6:18:13,40671
Chicago,2017,OKI SIREGAR,4:39:43,21339
Chicago,2017,REVI SITOMPUL,6:51:15,43092
Chicago,2017,RONALD SITOMPUL,4:47:22,23424
Chicago,2017,ARDJUNA SITORUS,5:59:24,38539
Chicago,2017,ARTO SOEGIH,5:50:01,37053
Chicago,2017,HOLIP SOEKAWAN,6:26:01,41472
Chicago,2017,LEO SULAIMAN,5:09:24,29198
Chicago,2017,MICHAEL SUPIT,6:04:28,39142
Chicago,2017,SULISTIAWATI SUPRAPTO,5:07:08,28725
Chicago,2017,INDRA SUPRIADI,5:45:43,36355
Chicago,2017,NURSYAMSI SURYA,6:18:56,40743
Chicago,2017,WENDRO SUSANTO,5:55:36,37965
Chicago,2017,ALEX SUTEDJA,4:34:21,19879
Chicago,2017,LAUZA SUTOWO,5:19:50,31486
Chicago,2017,MAULANA SUTOWO,4:31:07,19018
Chicago,2017,GABRIEL SWASTONO,6:54:58,43243
Chicago,2017,DIANA TAJUDDIN,5:24:21,32436
Chicago,2017,RINA TAMBUNAN,4:51:54,24668
Chicago,2017,JUCHIRO TAMPI,3:51:21,8504
Chicago,2017,SUCHANDRA TANJUNG,5:52:29,37468
Chicago,2017,RETI TIBULUDJI,5:44:22,36124
Chicago,2017,INGRID TJAHYADI,6:21:53,41053
Chicago,2017,ARDIAN TRISURA,6:24:45,41336
Chicago,2017,CHRESTOFEL UNEPUTTY,5:38:26,35135
Chicago,2017,ABDI UTAMA,5:18:10,31137
Chicago,2017,EMMA WAROKKA,5:43:11,35935
Chicago,2017,LOVY WENCY,5:54:56,37862
Chicago,2017,DICKIE WIDJAJA,5:59:23,38538
Chicago,2017,FRITZ WINATA,4:53:22,25084
Chicago,2017,YARITA WITOELAR,6:20:09,40871
Chicago,2018,ELSON ACEMAN,4:07:31,16398
Chicago,2018,RASYID ADISANTOSO,5:44:04,38845
Chicago,2018,LEONARD AGUS,6:11:09,41554
Chicago,2018,SALIM AGUS,3:50:57,11249
Chicago,2018,IDRUS AHMAD,4:29:50,23020
Chicago,2018,FUAD ALHADI,4:57:39,30677
Chicago,2018,SVIDA ALISJAHBANA,6:21:23,42323
Chicago,2018,FLORENTIA AMBARUKMI,6:46:40,43606
Chicago,2018,LINA AMRAN,6:30:52,42903
Chicago,2018,DINA ANDINI,6:18:30,42089
Chicago,2018,DWI ANGGRAINI,5:35:43,37692
Chicago,2018,DESSY ARFIANNI,5:37:34,37959
Chicago,2018,FILIA ARGA,5:31:33,37069
Chicago,2018,RAMON ARMANDO,5:27:41,36503
Chicago,2018,ARSI ARYANTO,6:41:22,43400
Chicago,2018,NURUL ATIFATI,6:25:53,42616
Chicago,2018,GENIO ATYANTO,4:15:13,18664
Chicago,2018,TIESSA AUDIA,6:27:02,42699
Chicago,2018,NISHA BHAMBHANI,5:02:31,31821
Chicago,2018,FNU BOIMIN,5:42:21,38606
Chicago,2018,ERI BUDIONO,5:42:24,38616
Chicago,2018,IRWAN CHANDRA,4:54:00,29671
Chicago,2018,MARIA CHANDRA,4:48:01,28058
Chicago,2018,RIYANTO CHANDRA,4:20:39,20220
Chicago,2018,NALENDRA CHARISMAWAN,4:48:15,28117
Chicago,2018,HOTDORIA CHATARINA,5:42:46,38659
Chicago,2018,ONELLYANTIE CHUAH,5:04:39,32288
Chicago,2018,DEWI DAMAYANTI,6:20:28,42236
Chicago,2018,FUNGNIWATI DARMAWAN,6:24:26,42524
Chicago,2018,NGADIMAN DATI,5:15:04,34250
Chicago,2018,GREGORIUS DERMAWAN,4:07:23,16360
Chicago,2018,SUNGKONO DERMAWAN,6:11:11,41557
Chicago,2018,VANIA DESIYANTI,4:36:55,25066
Chicago,2018,ANAK DEWI,6:07:42,41262
Chicago,2018,ADE ECHIZENYA,4:40:02,25899
Chicago,2018,ERNAWATI ERNAWATI,4:35:39,24682
Chicago,2018,EMIRA ESMERALDA,5:34:57,37565
Chicago,2018,MIKUNI GANI,4:37:10,25149
Chicago,2018,VIANI GERUNGAN,6:21:03,42298
Chicago,2018,THEO GINTING,4:26:15,21900
Chicago,2018,ANDRIE GOTAMA,6:30:29,42884
Chicago,2018,MANISSA GUNADI,4:49:00,28300
Chicago,2018,DENNY GURNADI,4:53:13,29447
Chicago,2018,BENNY HADISURJO,4:52:57,29362
Chicago,2018,ASWIN HADITANOJO,6:07:33,41248
Chicago,2018,MADU HADITONO,4:51:15,28904
Chicago,2018,BUDI HALIM,4:19:38,19935
Chicago,2018,MUKARRAMA HAMDI,6:13:14,41712
Chicago,2018,PRAMITA HARIJANTO,5:48:02,39349
Chicago,2018,HANDI HARTANTO,5:00:12,31315
Chicago,2018,RUDY HARTONO,5:47:05,39231
Chicago,2018,HASNA HASNA,6:58:53,43878
Chicago,2018,MARIA HENDRIKA,6:00:19,40676
Chicago,2018,SUNGKAR HOUTAMA,4:39:09,25663
Chicago,2018,TJEN HUI,4:03:01,15211
Chicago,2018,MARIANTY INDIRA,5:51:04,39677
Chicago,2018,ELIANA IPUNG,4:55:59,30208
Chicago,2018,JESSELLY JESSELLY,3:46:39,9955
Chicago,2018,PRAYUDI JOEDJONO,5:48:02,39352
Chicago,2018,NAUVALL JULIANSYAH,4:27:58,22419
Chicago,2018,JOLLY JULIAWATI,5:40:48,38398
Chicago,2018,JUSWANDI JUSWANDI,6:26:45,42684
Chicago,2018,MEYKE KANG,5:43:53,38826
Chicago,2018,FERRY KANGSADJAJA,3:54:59,12572
Chicago,2018,FERMICO KARAMBUT,5:27:18,36441
Chicago,2018,HIDAYAH KARAMOY,5:46:46,39188
Chicago,2018,SAMUEL KARIONO,6:08:22,41313
Chicago,2018,MERIAM KATOMBO,6:22:46,42406
Chicago,2018,SOEHENDRO KOSASIH,3:28:34,5388
Chicago,2018,ALEXANDER KUNTORO,5:06:59,32762
Chicago,2018,LINDA KURNIAWAN,5:08:29,33016
Chicago,2018,DIDI LAKSANA,6:27:02,42700
Chicago,2018,JOHON LAURENS,6:23:31,42458
Chicago,2018,LANNY LEIMAN,4:26:57,22124
Chicago,2018,ANDREW LIMANTO,4:12:45,17937
Chicago,2018,HELEN LUCIANA,4:37:20,25183
Chicago,2018,SOOLEIMAN MAKA,5:39:15,38202
Chicago,2018,ROBERTO MANGUNSONG,4:56:31,30379
Chicago,2018,HANNY MANTHOVANY,6:18:39,42108
Chicago,2018,RONAL MANURUNG,4:29:10,22804
Chicago,2018,DASWAR MARPAUNG,7:13:50,44130
Chicago,2018,NIKO MATIAS,4:46:06,27543
Chicago,2018,ERTANTO MILANO,5:00:06,31291
Chicago,2018,ELLY MINIARTI,4:44:26,27070
Chicago,2018,DENNI MUHARAM,5:02:47,31882
Chicago,2018,ALEXANDER MULIADI,6:18:53,42127
Chicago,2018,NI MULIYATI,5:12:29,33777
Chicago,2018,MULYADI MULYADI,5:14:25,34129
Chicago,2018,NADIA NASOETION,5:28:35,36658
Chicago,2018,HERWAN NG,5:13:24,33922
Chicago,2018,SHANTY NOVITA,6:03:00,40912
Chicago,2018,UBAIDILLAH NUGRAHA,7:39:59,44381
Chicago,2018,RACHMAN NUR,4:16:31,19046
Chicago,2018,AHMAD NURHANI,6:06:20,41156
Chicago,2018,ELI NURLIYAH,5:47:56,39336
Chicago,2018,NUNI NURNANINGSIH,5:51:58,39773
Chicago,2018,NURSIH NURSIH,5:15:44,34368
Chicago,2018,RUTHY OCTAVIA,5:16:30,34514
Chicago,2018,FARRY ONGKOWIDJAJA,4:11:16,17529
Chicago,2018,ERWARD OSCKAR,4:27:16,22226
Chicago,2018,YAN PARTAWIJAYA,4:09:24,16979
Chicago,2018,WILIANTO POALER,5:02:20,31779
Chicago,2018,THOMAS PRABOWO,4:52:28,29231
Chicago,2018,ARIEF PRADETYA,3:50:43,11175
Chicago,2018,SITI PRADITHYA,6:35:43,43141
Chicago,2018,ADE PUTRI,4:24:07,21264
Chicago,2018,ARIE QUICK,6:17:10,42018
Chicago,2018,DINA RACHMAN,7:37:23,44363
Chicago,2018,ARIEF RACHMATTULLOH,4:09:40,17061
Chicago,2018,AJANI RAHADIANY,4:45:31,27379
Chicago,2018,MUHAMAD RAKSITRIANAWAN,5:13:53,34019
Chicago,2018,DINAR RALIA,7:38:16,44369
Chicago,2018,ALEXANDER RASJID,5:34:54,37560
Chicago,2018,RICKY RICKY,5:33:35,37353
Chicago,2018,WISATAWATI ROHMANI,5:51:59,39777
Chicago,2018,CHAIRINA RUBBANY,5:25:24,36130
Chicago,2018,NOVIANA SADIKIN,4:05:16,15778
Chicago,2018,ANDRIO SAFIRO,5:13:08,33878
Chicago,2018,SJAFRIANDI SALEH,5:37:12,37912
Chicago,2018,ALYA SANI,6:25:00,42556
Chicago,2018,JEFFRY SANJAYA,4:26:36,22019
Chicago,2018,TONY SANTOSO,6:42:57,43469
Chicago,2018,OCTO SAPUTRA,4:48:11,28098
Chicago,2018,DHINA SARI,5:52:22,39826
Chicago,2018,DYMAS SATRIOPROJO,7:06:26,44012
Chicago,2018,YULVIRA SAVINDRI,4:42:48,26633
Chicago,2018,ANDRI SETIABUDI,5:28:03,36555
Chicago,2018,ADRIANUS SETIADI,4:29:20,22851
Chicago,2018,MICHAEL SETYAWAN,6:06:34,41176
Chicago,2018,SHIRLEY SHINTA,7:07:47,44036
Chicago,2018,FITRA SIMMONS,5:24:59,36062
Chicago,2018,YULIE SINTA,4:44:45,27167
Chicago,2018,REVI SITOMPUL,6:57:21,43853
Chicago,2018,LINA SOELIANTO,4:47:44,27977
Chicago,2018,IVONNE SOENJOTO,5:13:37,33965
Chicago,2018,HARRY SOERIAATMADJA,4:28:16,22517
Chicago,2018,MARIA SOSROSEPU,6:21:48,42352
Chicago,2018,ARDIAN STEFANUS,5:13:37,33962
Chicago,2018,JOE STEVEN,6:21:29,42333
Chicago,2018,SUDJONO SUDJONO,4:18:01,19468
Chicago,2018,AMELIA SUKARMAN,5:28:46,36699
Chicago,2018,YANNE SUKMAWATI,5:49:24,39510
Chicago,2018,TJIOE SURYADI,6:13:32,41739
Chicago,2018,SURYANTORO SURYANTORO,4:52:33,29244
Chicago,2018,ANDRE SUSANTO,4:29:59,23056
Chicago,2018,BUDIYANTO SUSANTO,4:45:14,27308
Chicago,2018,FRANCISCA SUTANTO,6:09:10,41385
Chicago,2018,JEFFREY SUTANTO,4:47:05,27816
Chicago,2018,DARSONO SUTARMAN,4:03:39,15368
Chicago,2018,MAYA SUWANDONO,5:17:31,34711
Chicago,2018,RIKA SWAINSON,5:49:24,39513
Chicago,2018,WANTI SYAIFULLAH,5:34:53,37556
Chicago,2018,AGUS TAMIN,4:22:47,20864
Chicago,2018,HANDY TAMIN,5:48:02,39353
Chicago,2018,SURADI TAMIN,5:16:42,34553
Chicago,2018,SALLY TANUDJAJA,4:01:39,14838
Chicago,2018,OCTAVIANUS TEDJOJUWONO,4:59:16,31089
Chicago,2018,HERNANDO TERLIATAN,4:47:37,27947
Chicago,2018,THE THESJEN,3:26:14,4892
Chicago,2018,IRENE THESMAN,5:42:16,38592
Chicago,2018,RIJAN TIANUS,4:30:01,23069
Chicago,2018,PRATAMA TIMOR,5:11:59,33684
Chicago,2018,ANIE TIRTONO,4:13:19,18104
Chicago,2018,ESTIRA TIYASSIH,6:08:38,41335
Chicago,2018,RATNA TRIKUNIANTI,6:25:46,42611
Chicago,2018,ROBERT TUMIWA,5:41:15,38460
Chicago,2018,OZAL UDAYA,5:54:53,40131
Chicago,2018,HENRY USMAN,4:11:37,17628
Chicago,2018,JOHNY USMAN,3:50:25,11079
Chicago,2018,BAGUS UTOMO,4:52:30,29234
Chicago,2018,HANDOKO UTOMO,4:18:21,19567
Chicago,2018,HAN VE,4:25:27,21664
Chicago,2018,BONG VONA,5:19:30,35083
Chicago,2018,JOVINUS WAHYU,6:09:41,41430
Chicago,2018,RETNO WAHYUNINGSIH,5:36:26,37803
Chicago,2018,CHRISTIAN WANANDI,5:38:43,38120
Chicago,2018,DARMAWAN WARDHANA,3:47:56,10320
Chicago,2018,TANZA WARGANEGARA,4:58:58,31002
Chicago,2018,TRY WIBOWO,6:18:39,42110
Chicago,2018,ROSI WIDITO,6:20:29,42239
Chicago,2018,CHANDRA WIDJAJA,4:35:47,24727
Chicago,2018,SYLVIA WIDJAJA,5:18:48,34956
Chicago,2018,BAYU WIDYANTO,4:26:52,22098
Chicago,2018,ADI WIJAYA,6:21:13,42310
Chicago,2018,RIKI WIJAYA,4:08:39,16752
Chicago,2018,PURWANINGSIH WIJI,5:59:03,40552
Chicago,2018,RYAN WIRASASMITA,4:15:37,18776
Chicago,2018,GINNY WIRAWAN,4:39:52,25855
Chicago,2018,SUZANNA ZAS,6:17:57,42051
Chicago,2018,ANZRI ZULFIKAR,7:40:04,44384
Chicago,2019,NANO ACHMAD,6:17:06,43388
Chicago,2019,DINA ADJARADJI,4:40:57,28181
Chicago,2019,LEONARD AGUS,6:11:34,42940
Chicago,2019,BIMA AGUSTIONO,6:11:33,42938
Chicago,2019,AMADEUS AHNAN,5:47:16,40504
Chicago,2019,FARADILA AISNAINI,5:28:55,38036
Chicago,2019,DEBBY ALISHINTA,5:06:31,34265
Chicago,2019,AFRA AMALIA,6:18:57,43544
Chicago,2019,FRISTY ANDISUWA,4:04:55,17987
Chicago,2019,HERA ANDRAYANI,7:01:25,45273
Chicago,2019,MARIO ANDROETTI,6:40:04,44704
Chicago,2019,DEVI APRISTOWATI,6:41:04,44740
Chicago,2019,FILIA ARGA,5:38:07,39333
Chicago,2019,WIRADITYA ARGA,5:38:07,39332
Chicago,2019,ALBERT ARIFIN,6:24:21,43904
Chicago,2019,AWANG ARINDA,6:12:21,43008
Chicago,2019,NOVIA ARTINI,5:57:46,41738
Chicago,2019,JOSHUA ASALI,5:42:59,39961
Chicago,2019,ALFIAN BANGUN,4:29:20,25064
Chicago,2019,ARTUR BATUBARA,5:35:10,38914
Chicago,2019,DIEYAN BERNARD,4:08:25,18928
Chicago,2019,ROBBYANTO BUDIMAN,5:17:46,36181
Chicago,2019,EDBERT BUDIONO,5:26:24,37607
Chicago,2019,WIDIK CIPTHADI,6:01:02,42059
Chicago,2019,ADI DARMAPUTRA,5:57:20,41682
Chicago,2019,OKI DERMAWAN,4:38:52,27627
Chicago,2019,SUNGKONO DERMAWAN,6:36:36,44543
Chicago,2019,SHINTA DEWANTI,5:49:57,40835
Chicago,2019,LISA DEWI,3:54:56,14578
Chicago,2019,SASHA DHITA,6:57:18,45187
Chicago,2019,FI DJAP,6:20:10,43615
Chicago,2019,ADLAN DJOHAN,4:45:55,29484
Chicago,2019,ADE ECHIZENYA,4:51:30,30897
Chicago,2019,FRANSISKA EKASARI,5:25:23,37448
Chicago,2019,SANTHI ELIZABETH,4:52:20,31096
Chicago,2019,SURYADI ERNAWAN,5:32:34,38568
Chicago,2019,EVELYN EVELYN,5:53:19,41227
Chicago,2019,SOFYAN FATKHUROHMAN,5:27:43,37828
Chicago,2019,NURLENI FEBRIANA,5:40:39,39656
Chicago,2019,JASHINTA FELYCIA,6:32:08,44333
Chicago,2019,RULLY FERDIANSYAH,3:47:23,11979
Chicago,2019,KON FI,6:10:59,42878
Chicago,2019,ARIF FINATA,5:11:45,35203
Chicago,2019,FITRIANI FITRIANI,5:15:27,35803
Chicago,2019,ERLY FITRIANTI,5:30:45,38314
Chicago,2019,RIE FO,4:38:17,27478
Chicago,2019,SUMARSONO GAN,6:04:15,42362
Chicago,2019,PAULUS GANDHANYA,6:18:32,43507
Chicago,2019,SIAUW GO,4:47:33,29922
Chicago,2019,INDRAWATI GOENAWAN,4:27:04,24344
Chicago,2019,OSCAR GOMULIA,5:54:46,41379
Chicago,2019,SANTIH GUNAWAN,4:03:18,17523
Chicago,2019,ANDY GUSENA,5:06:44,34308
Chicago,2019,ALLIZA HADIJAT,6:31:38,44315
Chicago,2019,EVAN HADIWONO,4:50:51,30746
Chicago,2019,IWAN HALIM,5:56:16,41571
Chicago,2019,NASUTION HAMZAH,5:02:35,33451
Chicago,2019,ALIA HANY,5:51:34,41012
Chicago,2019,MINNANDA HAPSYARIE,4:55:49,31931
Chicago,2019,SOEJONO HARI,4:32:26,25910
Chicago,2019,FENNY HARMON,5:02:09,33359
Chicago,2019,RUDY HARTONO,5:15:02,35722
Chicago,2019,ALVIN HARYANTO,6:39:50,44700
Chicago,2019,MADANDAS HEMNANI,5:12:27,35313
Chicago,2019,AGUS HERMAWAN,5:15:13,35751
Chicago,2019,RICKY HERMAWAN,6:47:59,44971
Chicago,2019,MARIO HIDAYAT,4:29:07,24982
Chicago,2019,GIDEON HUTAHAEAN,5:52:53,41179
Chicago,2019,MATIAS IBO,4:15:13,20896
Chicago,2019,ROBERTUS ILHAM,6:34:10,44436
Chicago,2019,CHRISTIN ISKANDAR,5:27:02,37709
Chicago,2019,RIO JULIAN,4:37:59,27392
Chicago,2019,RENO JUNIRMAN,6:55:21,45149
